loan_id,scenario_id,month,expected_credit_loss,prob_PERFORMING,prob_MODIFIED_REPERFORMING,prob_NON_MODIFIED_REPERFORMING,prob_REPERFORMING,prob_LIGHT_DELINQUENT,prob_SERIOUSLY_DELINQUENT,prob_DEEPLY_DELINQUENT,prob_PREPAY,prob_DEFAULT
1,Normal,31,6.7303691195798825,0.5301463230819858,0.0,0.0,0.00572304626245825,0.005743350290787715,0.0023505238145368297,0.003114442583905081,0.4443276187606303,0.00859469520569622
1,Normal,32,6.559062236310533,0.5196530074709539,0.0,0.0,0.005594148677950159,0.0056134354118504756,0.0022973401163150857,0.003043927457611463,0.45498797872517793,0.00881016214014126
1,Normal,33,6.392194273065307,0.5093676015580237,0.0,0.0,0.00546818524115251,0.005486494441461284,0.0022453741647401903,0.0029750265327244205,0.46543717322871553,0.009020144833182659
1,Normal,34,6.229648774046258,0.49928597622565324,0.0,0.0,0.005345088856106708,0.00536245854236255,0.0021945977765845137,0.0029077030020047473,0.4756793902042906,0.009224785392997972
1,Normal,35,6.0713121791841855,0.48940408508598676,0.0,0.0,0.005224793822552726,0.005241260471260147,0.0021449834169450202,0.002841920689495105,0.4857187343142273,0.009424222199533308
1,Normal,36,5.917073829774439,0.4797179626585216,0.0,0.0,0.00510723586463977,0.005122834548298117,0.002096504188504059,0.002777644122169573,0.49555922862065965,0.009618589997207577
1,Normal,37,5.766825942326649,0.47022372264543694,0.0,0.0,0.004992352136026159,0.005007116624554029,0.002049133819319247,0.0027148385675537733,0.505204816219313,0.009808019987797165
1,Normal,38,5.620463563367865,0.4609175562799418,0.0,0.0,0.0048800812104817515,0.004894044048612567,0.002002846649821612,0.0026534700501918873,0.5146593618384673,0.009992639922483424
1,Normal,39,5.477884513137258,0.4517957307319515,0.0,0.0,0.0047703630636991715,0.00478355563287315,0.001957617619445027,0.002593505355025938,0.5239266534045522,0.010172574192453227
1,Normal,40,5.338989323111031,0.442854587561016,0.0,0.0,0.004663139049884312,0.004675591619995632,0.00191342225314926,0.0025349120227380765,0.53301040357552,0.010347943917696962
1,Normal,41,5.2036811704225405,0.4340905412099498,0.0,0.0,0.004558351875357815,0.004570093649730178,0.0018702366479982529,0.002477658340217476,0.5419142512429402,0.01051886703380643
1,Normal,42,5.071865811072279,0.42550007753483,0.0,0.0,0.004455945570560083,0.0044670047262785825,0.0018280374598920715,0.002421713328129612,0.5506417630036365,0.010685458376673269
1,Normal,43,4.943451513091611,0.41707975236842104,0.0,0.0,0.004355865461326362,0.004366269186272381,0.001786801890511433,0.002367046726823803,0.559196434601596,0.01084782976504915
1,Normal,44,4.8183489903678725,0.4088261901149645,0.0,0.0,0.004258058139968822,0.00426783266741449,0.0017465076745089526,0.002313628981349998,0.5675816923408271,0.011006090080966272
1,Normal,45,4.696471337554068,0.4007360823748271,0.0,0.0,0.004162471436495987,0.0041716420778069325,0.0017071330669657962,0.0022614312260644752,0.5758008944698005,0.01116034534803931
1,Normal,46,4.577733966308813,0.3928061865978542,0.0,0.0,0.004069054390170512,0.004077645565972344,0.0016686568311227732,0.0022104252691215833,0.5838573325380751,0.011310698807683576
1,Normal,47,4.462054543002092,0.3850333247645,0.0,0.0,0.0039777572215253364,0.00398579249156764,0.0016310582263889377,0.0021605835770343363,0.5917542327256919,0.011457250993291942
1,Normal,48,4.349352927953804,0.37741438209395267,0.0,0.0,0.003888531304907581,0.003896033396782634,0.0015943169966270562,0.0021118792594150707,0.5994947571458976,0.011600099802417472
1,Normal,49,4.2395511162297845,0.3699463057785682,0.0,0.0,0.003801329141587962,0.003808319978413022,0.0015584133587130536,0.0020642860539625703,0.6070820051217445,0.01173934056701082
1,Normal,50,4.1325731799941225,0.3626261037439896,0.0,0.0,0.0037161043334537776,0.0037226050605951157,0.001523327991365209,0.002017778311734069,0.6145190144371,0.01187506612176228
1,Normal,51,4.0283452124007315,0.3554508434343749,0.0,0.0,0.003632811557291348,0.003638842568188676,0.0014890420242380463,0.0019723309827230457,0.6218087625625858,0.012007366870598281
1,Normal,52,3.926795272997791,0.3484176506221851,0.0,0.0,0.0035514065396562125,0.003556987500793627,0.0014555370272754705,0.0019279196017528506,0.6289541678569551,0.012136330851381629
1,Normal,53,3.827853334613231,0.34152370824201145,0.0,0.0,0.0034718460323248353,0.003476995907386214,0.0014227950003174508,0.0018845202746894457,0.6359580907444068,0.01226204379886391
1,Normal,54,3.7314512316865023,0.33476625524793585,0.0,0.0,0.0033940877883187944,0.0033988248615601864,0.0013907983629544856,0.0018421096649723929,0.6428233348683209,0.012384589205937484
1,Normal,55,3.637522610010367,0.32814258549393716,0.0,0.0,0.0033180905384908228,0.003322432437358756,0.0013595299446240747,0.0018006649804606786,0.6495526482218952,0.01250404838323337
1,Normal,56,3.546002877846048,0.321650046636866,0.0,0.0,0.0032438139686611963,0.0032477776856832175,0.0013289729749435025,0.0017601639605884444,0.6561487242561476,0.01262050051711015
1,Normal,57,3.4568291583750854,0.3152860390615254,0.0,0.0,0.003171218697292516,0.0031748206112644692,0.001299111074273287,0.001720584863824818,0.6626142029657417,0.01273402272607786
1,Normal,58,3.369940243451769,0.3090480148274035,0.0,0.0,0.0031002662536907736,0.0031035221501838728,0.0012699282445057878,0.0016819064554315342,0.6689516719530848,0.012844690115699694
1,Normal,59,3.2852765486205744,0.30293347663661596,0.0,0.0,0.0030309190567205835,0.003033844147930265,0.001241408860073549,0.0016441079955118144,0.6751636674711348,0.012952575832013102
1,Normal,60,3.202780069363899,0.2969399768226241,0.0,0.0,0.002963140394022625,0.0029657493379801714,0.0012135376591721062,0.0016071692273438632,0.6812526754453464,0.013057751113510834
1,Recession,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,Recession,2,31.83101704829091,0.964,0.0,0.0,0.0,0.026000000000000002,0.0,0.0,0.01,0.0
1,Recession,3,48.052740076240504,0.9291713616161617,0.0,0.0,0.014450957575757576,0.02518863838383838,0.010400000000000001,0.0,0.01977,0.0010190424242424243
1,Recession,4,61.42939284241499,0.9084858130516456,0.0,0.0,0.018648873010063707,0.02584479252411213,0.010075455353535353,0.005200000000000001,0.02918765680808081,0.0025574092525625525
1,Recession,5,69.51894378027907,0.8922090719103946,0.0,0.0,0.020528770454948587,0.025840756020798186,0.010337917009644853,0.008157727676767677,0.03840173890121783,0.00452401802622836
1,Recession,6,74.47294238943945,0.8780983902076726,0.0,0.0,0.021581710671824995,0.025717361438566656,0.010336302408319275,0.010063595110883032,0.04745303340042577,0.006749606762307785
1,Recession,7,77.44481497038781,0.8653334794676981,0.0,0.0,0.022111232596323534,0.02556563750972271,0.010286944575426664,0.011206308270689457,0.056362604109695326,0.009133793470444261
1,Recession,8,79.18718707293802,0.8533965861428661,0.0,0.0,0.02235822128105135,0.025394791126478564,0.010226255003889085,0.011867257250127005,0.06514376709192092,0.011613122103667037
1,Recession,9,80.17531617198978,0.842005362911182,0.0,0.0,0.02243482195620232,0.025215478651306775,0.010157916450591426,0.012233481852020745,0.07380470690898197,0.014148231269714807
1,Recession,10,80.700553450493,0.8309885525877034,0.0,0.0,0.02240881750084616,0.02503157865056897,0.010086191460522712,0.01241904733650816,0.08235083793135033,0.016714974532500187
